city,state,lat,lon,population,bortle,limiting_magnitude
Jahangirpur,Uttar Pradesh,28.17919,77.70501,10042.0,4,-5.7539843347686705
Jainpur,Uttar Pradesh,26.15389,83.33505,11674.0,4,-5.7539843347686705
Jais,Uttar Pradesh,26.2649,81.54855,25726.0,4,-5.7539843347686705
Jalalabad,Uttar Pradesh,29.61853,77.43908,25302.0,4,-5.7539843347686705
Jalali,Uttar Pradesh,27.8668,78.25267,18177.0,4,-5.7539843347686705
Jalalpur,Uttar Pradesh,26.31162,82.73859,31388.0,4,-5.7539843347686705
Jalaun,Uttar Pradesh,26.0,79.5,55299.0,5,-3.784880204202082
Jalesar,Uttar Pradesh,27.47315,78.3031,38614.0,4,-5.7539843347686705
Janghai,Uttar Pradesh,25.55,82.31666667,0.0,3,-7.726605438826365
Jansath,Uttar Pradesh,29.32502,77.85044,19467.0,4,-5.7539843347686705
Jarwa,Uttar Pradesh,27.65,82.51666667,0.0,3,-7.726605438826365
Jarwal,Uttar Pradesh,27.1629,81.54179,17576.0,4,-5.7539843347686705
Jasrana,Uttar Pradesh,27.23587,78.65244,9883.0,3,-7.726605438826365
Jaswantnagar,Uttar Pradesh,26.88271,78.90256,27777.0,4,-5.7539843347686705
Jaunpur,Uttar Pradesh,25.75,82.75,180362.0,5,-3.784880204202082
Jewar,Uttar Pradesh,28.122,77.55734,29316.0,4,-5.7539843347686705
Jhajhar,Uttar Pradesh,27.86,75.28,0.0,3,-7.726605438826365
Jhalu,Uttar Pradesh,29.33609,78.22608,20356.0,4,-5.7539843347686705
Jhansi,Uttar Pradesh,25.5,78.5,507000.0,6,-1.8244515764056963
Jhinjhak,Uttar Pradesh,26.56093,79.73423,23499.0,4,-5.7539843347686705
Jhinjhana,Uttar Pradesh,29.52118,77.2247,19711.0,4,-5.7539843347686705
Jhusi,Uttar Pradesh,25.43745,81.9055,16642.0,4,-5.7539843347686705
Jiyanpur,Uttar Pradesh,26.15,83.33,11674.0,4,-5.7539843347686705
Jyotiba Phule Nagar,Uttar Pradesh,28.7716,78.33871,,3,-7.726605438826365
Kabrai,Uttar Pradesh,25.40281,79.9997,24771.0,4,-5.7539843347686705
Kachhwa,Uttar Pradesh,25.20615,82.71442,15381.0,4,-5.7539843347686705
Kadaura,Uttar Pradesh,25.98537,79.83842,13784.0,4,-5.7539843347686705
Kadipur,Uttar Pradesh,26.16779,82.37028,7472.0,3,-7.726605438826365
Kagarol,Uttar Pradesh,27.01666667,77.85,0.0,3,-7.726605438826365
Kaimganj,Uttar Pradesh,27.55441,79.33525,32858.0,4,-5.7539843347686705
Kairana,Uttar Pradesh,29.39541,77.2054,80432.0,5,-3.784880204202082
Kakori,Uttar Pradesh,26.868,80.7857,18332.0,4,-5.7539843347686705
Kakrala,Uttar Pradesh,27.89269,79.1945,35690.0,4,-5.7539843347686705
Kalinagar,Uttar Pradesh,28.62019,80.08152,10728.0,4,-5.7539843347686705
Kalpi,Uttar Pradesh,26.11667,79.73333,44339.0,4,-5.7539843347686705
Kalyanpur,Uttar Pradesh,26.51912222,80.24980556,0.0,3,-7.726605438826365
Kamalganj,Uttar Pradesh,27.26181,79.63134,16222.0,4,-5.7539843347686705
Kampil,Uttar Pradesh,27.61268,79.27687,9200.0,3,-7.726605438826365
Kandhla,Uttar Pradesh,29.32104,77.27101,43387.0,4,-5.7539843347686705
Kannauj,Uttar Pradesh,27.0177,79.67846,84862.0,5,-3.784880204202082
Kanpur,Uttar Pradesh,26.46523,80.34975,3067700.0,7,0.11478305677049683
Kanpur Dehat,Uttar Pradesh,26.41506,79.98957,1796184.0,7,0.11478305677049683
Kant,Uttar Pradesh,27.81049,79.79185,24430.0,4,-5.7539843347686705
Kanth,Uttar Pradesh,29.05939,78.62951,24883.0,4,-5.7539843347686705
Kaptanganj,Uttar Pradesh,26.93,83.72,12299.0,4,-5.7539843347686705
Kara,Uttar Pradesh,25.7,81.35,0.0,3,-7.726605438826365
Karari,Uttar Pradesh,25.45241,81.42675,14403.0,4,-5.7539843347686705
Karbigwan,Uttar Pradesh,26.2,80.5,0.0,3,-7.726605438826365
Karchana,Uttar Pradesh,25.28,81.93,0.0,3,-7.726605438826365
Karhal,Uttar Pradesh,27.00089,78.93935,26693.0,4,-5.7539843347686705
Kasganj,Uttar Pradesh,27.80882,78.64579,99462.0,5,-3.784880204202082
Katra,Uttar Pradesh,27.50871,82.02636,6853.0,3,-7.726605438826365
Kausani,Uttar Pradesh,29.84305556,79.60333333,0.0,3,-7.726605438826365
Kaushambi,Uttar Pradesh,25.53074,81.37729,1599596.0,7,0.11478305677049683
Kemri,Uttar Pradesh,28.80673,79.2048,26726.0,4,-5.7539843347686705
Khada,Uttar Pradesh,27.18333,83.88333,16350.0,4,-5.7539843347686705
Khaga,Uttar Pradesh,25.77215,81.10393,13338.0,4,-5.7539843347686705
Khailar,Uttar Pradesh,25.35,78.53,13334.0,4,-5.7539843347686705
Khair,Uttar Pradesh,27.94195,77.84243,30173.0,4,-5.7539843347686705
Khairabad,Uttar Pradesh,27.52698,80.75461,42125.0,4,-5.7539843347686705
Khalilabad,Uttar Pradesh,26.77268,83.07179,45321.0,4,-5.7539843347686705
Khanpur,Uttar Pradesh,28.53446,78.06546,14688.0,4,-5.7539843347686705
Kharela,Uttar Pradesh,25.54277,79.81235,13798.0,4,-5.7539843347686705
Khargupur,Uttar Pradesh,27.37611,81.9882,9576.0,3,-7.726605438826365
Kharkhauda,Uttar Pradesh,28.83644,77.74159,13189.0,4,-5.7539843347686705
Khatauli,Uttar Pradesh,29.27844,77.73302,64731.0,5,-3.784880204202082
Khekra,Uttar Pradesh,28.86586,77.2841,42408.0,4,-5.7539843347686705
Kheri,Uttar Pradesh,28.11667,80.71667,26327.0,4,-5.7539843347686705
Khudaganj,Uttar Pradesh,28.14607,79.71472,12636.0,4,-5.7539843347686705
Khurja,Uttar Pradesh,28.25382,77.85535,105909.0,5,-3.784880204202082
Khutar,Uttar Pradesh,28.20307,80.27046,15618.0,4,-5.7539843347686705
Kirakat,Uttar Pradesh,25.63745,82.91596,14034.0,4,-5.7539843347686705
Kiraoli,Uttar Pradesh,27.13768,77.78516,21024.0,4,-5.7539843347686705
Kiratpur,Uttar Pradesh,29.50671,78.20613,60223.0,5,-3.784880204202082
Kishanpur,Uttar Pradesh,25.64232,81.0227,6104.0,3,-7.726605438826365
Kishanpur baral,Uttar Pradesh,29.2,77.28333333,0.0,3,-7.726605438826365
Kishni,Uttar Pradesh,27.02487,79.262,9852.0,3,-7.726605438826365
Kithor,Uttar Pradesh,28.86684,77.93861,25262.0,4,-5.7539843347686705
Konch,Uttar Pradesh,25.99451,79.15127,52773.0,5,-3.784880204202082
Kopaganj,Uttar Pradesh,26.01923,83.5663,33539.0,4,-5.7539843347686705
Kosi,Uttar Pradesh,27.79449,77.4368,52492.0,5,-3.784880204202082
Kota,Uttar Pradesh,24.44643,83.13063,14632.0,4,-5.7539843347686705
Kotra,Uttar Pradesh,25.8077,79.30909,8534.0,3,-7.726605438826365
Kuchesar,Uttar Pradesh,28.68333333,77.95,0.0,3,-7.726605438826365
Kudarkot,Uttar Pradesh,26.81666667,79.4,0.0,3,-7.726605438826365
Kulpahar,Uttar Pradesh,25.32007,79.63931,18976.0,4,-5.7539843347686705
Kunda,Uttar Pradesh,25.71702,81.51396,24948.0,4,-5.7539843347686705
Kundarkhi,Uttar Pradesh,28.68304,78.78559,27197.0,4,-5.7539843347686705
Kundarki,Uttar Pradesh,28.683,78.785,27197.0,4,-5.7539843347686705
Kurara,Uttar Pradesh,25.98046,79.98984,12730.0,4,-5.7539843347686705
Kurebharsaidkhanpur,Uttar Pradesh,26.43333333,82.11666667,,3,-7.726605438826365
Kushinagar,Uttar Pradesh,26.74028,83.88889,274403.0,6,-1.8244515764056963
Kusmara,Uttar Pradesh,27.11666667,79.28333333,0.0,3,-7.726605438826365
Kuthaund,Uttar Pradesh,26.36666667,79.41666667,0.0,3,-7.726605438826365
Laharpur,Uttar Pradesh,27.70827,80.90256,55911.0,5,-3.784880204202082
Lakhimpur,Uttar Pradesh,27.94822,80.77935,140223.0,5,-3.784880204202082
Lakhna,Uttar Pradesh,26.64822,79.1477,11389.0,4,-5.7539843347686705
Lalganj,Uttar Pradesh,25.93182,81.70478,23728.0,4,-5.7539843347686705
Lalitpur,Uttar Pradesh,24.5,78.5,126475.0,5,-3.784880204202082
Lambhua,Uttar Pradesh,26.15,82.21,0.0,3,-7.726605438826365
Lar,Uttar Pradesh,26.20394,83.96906,26688.0,4,-5.7539843347686705
Lawar,Uttar Pradesh,29.11666667,77.76666667,19556.0,4,-5.7539843347686705
Lawar Khas,Uttar Pradesh,29.11091,77.77767,19556.0,4,-5.7539843347686705
Loni,Uttar Pradesh,28.75143,77.29023,516082.0,6,-1.8244515764056963
Lucknow,Uttar Pradesh,26.83928,80.92313,2472011.0,7,0.11478305677049683
Lucknow District,Uttar Pradesh,26.75,81.0,4589838.0,7,0.11478305677049683
Machhali Shahar,Uttar Pradesh,25.68,82.42,,3,-7.726605438826365
Machhlishahr,Uttar Pradesh,25.68564,82.41106,25247.0,4,-5.7539843347686705
Madhoganj,Uttar Pradesh,27.11807,80.14058,10299.0,4,-5.7539843347686705
Madhogarh,Uttar Pradesh,26.27522,79.1859,10530.0,4,-5.7539843347686705
Maghar,Uttar Pradesh,26.75586,83.12773,17011.0,4,-5.7539843347686705
Mahaban,Uttar Pradesh,27.43262,77.74338,9514.0,3,-7.726605438826365
Maharajganj,Uttar Pradesh,27.16945,83.50667,24282.0,4,-5.7539843347686705
Mahmudabad,Uttar Pradesh,27.29191,81.11775,45921.0,4,-5.7539843347686705
Mahoba,Uttar Pradesh,25.2921,79.87242,89170.0,5,-3.784880204202082
Maholi,Uttar Pradesh,27.66368,80.47371,19343.0,4,-5.7539843347686705
Mahrajganj,Uttar Pradesh,26.26666667,83.11666667,6442.0,3,-7.726605438826365
Mahrajganj (Raebareli),Uttar Pradesh,26.38333333,81.28333333,,3,-7.726605438826365
Mahroni,Uttar Pradesh,24.58624,78.72771,8898.0,3,-7.726605438826365
Mahul,Uttar Pradesh,26.13333333,82.81666667,0.0,3,-7.726605438826365
Mailani,Uttar Pradesh,28.29088,80.3438,14212.0,4,-5.7539843347686705
Mainpuri,Uttar Pradesh,27.16667,79.0,94619.0,5,-3.784880204202082
Majhupur,Uttar Pradesh,27.03333333,79.41666667,0.0,3,-7.726605438826365
Makanpur,Uttar Pradesh,26.90222222,79.97805556,0.0,3,-7.726605438826365
Malasa,Uttar Pradesh,26.26755,79.94489,0.0,3,-7.726605438826365
Malihabad,Uttar Pradesh,26.92223,80.71078,16649.0,4,-5.7539843347686705
Mandawar,Uttar Pradesh,29.48655,78.12732,21339.0,4,-5.7539843347686705
Maniar,Uttar Pradesh,25.98546,84.17233,20462.0,4,-5.7539843347686705
Manikpur,Uttar Pradesh,25.06083,81.09961,14415.0,4,-5.7539843347686705
Manjhanpur,Uttar Pradesh,25.53046,81.37566,16939.0,4,-5.7539843347686705
Mankapur,Uttar Pradesh,27.05189,82.22961,9746.0,3,-7.726605438826365
Marahra,Uttar Pradesh,27.7368,78.56891,18873.0,4,-5.7539843347686705
Mariahu,Uttar Pradesh,25.60404,82.60379,22248.0,4,-5.7539843347686705
Mataundh,Uttar Pradesh,25.43594,80.15653,8591.0,3,-7.726605438826365
Mathura,Uttar Pradesh,27.63333,77.58333,330511.0,6,-1.8244515764056963
Mau,Uttar Pradesh,26.0294,83.50756,20147.0,4,-5.7539843347686705
Mau Aima,Uttar Pradesh,25.7,81.91666667,20123.0,4,-5.7539843347686705
Mau Aimma,Uttar Pradesh,25.69515,81.92336,20123.0,4,-5.7539843347686705
Maudaha,Uttar Pradesh,25.68312,80.11419,37844.0,4,-5.7539843347686705
Maurawan,Uttar Pradesh,26.43,80.88,14916.0,4,-5.7539843347686705
Mawana,Uttar Pradesh,29.10288,77.92199,76973.0,5,-3.784880204202082
Mawar,Uttar Pradesh,26.30416667,79.92111111,0.0,3,-7.726605438826365
Meerut,Uttar Pradesh,28.91667,77.68333,1305429.0,7,0.11478305677049683
Mehdawal,Uttar Pradesh,26.98333333,83.11666667,25495.0,4,-5.7539843347686705
Mehnagar,Uttar Pradesh,25.87889,83.11611,14897.0,4,-5.7539843347686705
Mehndawal,Uttar Pradesh,26.97579,83.10995,25495.0,4,-5.7539843347686705
Milak,Uttar Pradesh,28.61031,79.16997,28505.0,4,-5.7539843347686705
Milkipur,Uttar Pradesh,26.6,81.91,0.0,3,-7.726605438826365
Miranpur,Uttar Pradesh,29.29026,77.94939,27390.0,4,-5.7539843347686705
Miranpur Katra,Uttar Pradesh,28.02963,79.66778,29626.0,4,-5.7539843347686705
Mirganj,Uttar Pradesh,28.54012,79.20817,15335.0,4,-5.7539843347686705
Mirzapur,Uttar Pradesh,25.1449,82.56534,220029.0,6,-1.8244515764056963
Misrikh,Uttar Pradesh,27.43137,80.53157,15007.0,4,-5.7539843347686705
Mohan,Uttar Pradesh,26.78008,80.67497,14709.0,4,-5.7539843347686705
Mohanpur,Uttar Pradesh,28.25261,80.24498,5596.0,3,-7.726605438826365
Moradabad,Uttar Pradesh,28.8525,78.79703,721139.0,6,-1.8244515764056963
Moth,Uttar Pradesh,25.72595,78.95029,14077.0,4,-5.7539843347686705
Mubarakpur,Uttar Pradesh,26.08866,83.29088,53263.0,5,-3.784880204202082
Mughal Sarai,Uttar Pradesh,25.28307,83.11968,98043.0,5,-3.784880204202082
Muhammadabad,Uttar Pradesh,25.61907,83.75576,33186.0,4,-5.7539843347686705
Mukteshwar,Uttar Pradesh,29.4722,79.6479,0.0,3,-7.726605438826365
Mungra Badshahpur,Uttar Pradesh,25.65,82.18,0.0,3,-7.726605438826365
Munsyari,Uttar Pradesh,30.06741389,80.23856111,0.0,3,-7.726605438826365
Muradabad,Uttar Pradesh,28.83888889,78.77694444,721139.0,6,-1.8244515764056963
Muradnagar,Uttar Pradesh,28.78069,77.49865,89482.0,5,-3.784880204202082
Mursan,Uttar Pradesh,27.57788,77.94091,12310.0,4,-5.7539843347686705
Musafir-Khana,Uttar Pradesh,26.37837,81.79607,8081.0,3,-7.726605438826365
Musafirkhana,Uttar Pradesh,26.45,81.8,8081.0,3,-7.726605438826365
Muzaffarnagar,Uttar Pradesh,29.45,77.58333,392768.0,6,-1.8244515764056963
Nadigaon,Uttar Pradesh,26.10784,79.02283,7597.0,3,-7.726605438826365
Nagina,Uttar Pradesh,29.44433,78.43646,76593.0,5,-3.784880204202082
Nagla,Uttar Pradesh,29.01,79.51,0.0,3,-7.726605438826365
Nagram,Uttar Pradesh,26.61872,81.14043,9858.0,3,-7.726605438826365
Najibabad,Uttar Pradesh,29.61194,78.34274,84006.0,5,-3.784880204202082
Nakur,Uttar Pradesh,29.91964,77.30438,23084.0,4,-5.7539843347686705
Nanauta,Uttar Pradesh,29.71215,77.41728,18738.0,4,-5.7539843347686705
Nandgaon,Uttar Pradesh,27.71102,77.38653,10449.0,4,-5.7539843347686705
Nanpara,Uttar Pradesh,27.86459,81.50036,46280.0,4,-5.7539843347686705
Narauli,Uttar Pradesh,28.48547,78.71484,17945.0,4,-5.7539843347686705
Naraura,Uttar Pradesh,28.20147,78.38723,22432.0,4,-5.7539843347686705
Narora,Uttar Pradesh,28.19666667,78.38138889,22432.0,4,-5.7539843347686705
Naugama,Uttar Pradesh,27.7,79.65,0.0,3,-7.726605438826365
Naurangpur,Uttar Pradesh,27.16666667,79.78333333,0.0,3,-7.726605438826365
Nautanwa,Uttar Pradesh,27.42752,83.41789,32587.0,4,-5.7539843347686705
Nawabganj,Uttar Pradesh,26.93129,81.19841,79246.0,5,-3.784880204202082
Nawabganj (Barabanki),Uttar Pradesh,26.94,81.19,,3,-7.726605438826365
Nawabganj (Bareilly),Uttar Pradesh,28.54,79.633,34134.0,4,-5.7539843347686705
Newara,Uttar Pradesh,27.76666667,79.28333333,0.0,3,-7.726605438826365
Nichlaul,Uttar Pradesh,27.31247,83.7253,17567.0,4,-5.7539843347686705
Nigoh,Uttar Pradesh,26.75,79.15,0.0,3,-7.726605438826365
Nihtaur,Uttar Pradesh,29.32416,78.38724,48389.0,4,-5.7539843347686705
Niwari,Uttar Pradesh,28.87611,77.5382,10330.0,4,-5.7539843347686705
Nizamabad,Uttar Pradesh,26.05295,83.05787,13895.0,4,-5.7539843347686705
Noida,Uttar Pradesh,28.58,77.33,293908.0,6,-1.8244515764056963
Nurpur,Uttar Pradesh,29.14956,78.4084,39077.0,4,-5.7539843347686705
Obra,Uttar Pradesh,24.41863,82.98797,56110.0,5,-3.784880204202082
Orai,Uttar Pradesh,25.99023,79.45334,158265.0,5,-3.784880204202082
Oran,Uttar Pradesh,25.36882,80.7423,6495.0,3,-7.726605438826365
Pachperwa,Uttar Pradesh,27.51234,82.64297,15056.0,4,-5.7539843347686705
Padrauna,Uttar Pradesh,26.90403,83.98087,47181.0,4,-5.7539843347686705
Pahasu,Uttar Pradesh,28.1722,78.06376,18854.0,4,-5.7539843347686705
Paigaon,Uttar Pradesh,27.78333333,77.53333333,0.0,3,-7.726605438826365
Pali,Uttar Pradesh,24.49188,78.41617,9098.0,3,-7.726605438826365
Palia Kalan,Uttar Pradesh,28.43205,80.58137,38547.0,4,-5.7539843347686705
Paras Rampur,Uttar Pradesh,31.32388889,75.67472222,0.0,3,-7.726605438826365
Parichha,Uttar Pradesh,25.50789,78.75954,7399.0,3,-7.726605438826365
Parichhatgarh,Uttar Pradesh,28.97841,77.93422,18990.0,4,-5.7539843347686705
Parshadepur,Uttar Pradesh,26.07354,81.49207,10690.0,4,-5.7539843347686705
Pathakpura,Uttar Pradesh,26.84441,78.74037,0.0,3,-7.726605438826365
Patiali,Uttar Pradesh,27.69086,78.99823,13515.0,4,-5.7539843347686705
Patti,Uttar Pradesh,25.9215,82.20048,9685.0,3,-7.726605438826365
Pawayan,Uttar Pradesh,28.06626,80.10305,25708.0,4,-5.7539843347686705
Payagpur,Uttar Pradesh,27.4,81.8,0.0,3,-7.726605438826365
Phalauda,Uttar Pradesh,29.18824,77.82996,18545.0,4,-5.7539843347686705
Phaphamau,Uttar Pradesh,25.53333333,81.86666667,0.0,3,-7.726605438826365
Phaphund,Uttar Pradesh,26.59888,79.46437,16675.0,4,-5.7539843347686705
Phariha,Uttar Pradesh,27.32166,78.47267,6380.0,3,-7.726605438826365
Pheona,Uttar Pradesh,29.08333333,78.35,0.0,3,-7.726605438826365
Phulpur,Uttar Pradesh,25.54895,82.0895,22886.0,4,-5.7539843347686705
Pichhaura,Uttar Pradesh,26.33333333,79.31666667,0.0,3,-7.726605438826365
Pihani,Uttar Pradesh,27.61987,80.20343,30369.0,4,-5.7539843347686705
Pilibhit,Uttar Pradesh,28.63124,79.80436,131008.0,5,-3.784880204202082
Pilkhua,Uttar Pradesh,28.71271,77.656,74212.0,5,-3.784880204202082
Pilkhuwa,Uttar Pradesh,28.71196944,77.65445556,74212.0,5,-3.784880204202082
Pinahat,Uttar Pradesh,26.88487,78.37647,19511.0,4,-5.7539843347686705
Pipraich,Uttar Pradesh,26.82745,83.52632,15856.0,4,-5.7539843347686705
Pipri,Uttar Pradesh,24.18,83.0,0.0,3,-7.726605438826365
Pratapgarh,Uttar Pradesh,25.75,81.75,73992.0,5,-3.784880204202082
Prayagraj (Allahabad),Uttar Pradesh,25.42012,81.88385,,3,-7.726605438826365
Pukhrayan,Uttar Pradesh,26.22375,79.83739,19908.0,4,-5.7539843347686705
Puranpur,Uttar Pradesh,28.51283,80.14829,39988.0,4,-5.7539843347686705
Purmafi,Uttar Pradesh,29.55,77.26666667,0.0,3,-7.726605438826365
Purwa,Uttar Pradesh,26.45756,80.77403,22220.0,4,-5.7539843347686705
Qadirganj,Uttar Pradesh,27.78333333,79.06666667,0.0,3,-7.726605438826365
Rabupura,Uttar Pradesh,28.25153,77.60253,13949.0,4,-5.7539843347686705
Radha Kund,Uttar Pradesh,27.52444444,77.49027778,6420.0,3,-7.726605438826365
Raebareli,Uttar Pradesh,26.2309,81.23315,186433.0,5,-3.784880204202082
Rajapur,Uttar Pradesh,25.38725,81.15125,13962.0,4,-5.7539843347686705
Ramkola,Uttar Pradesh,26.90172,83.83758,13949.0,4,-5.7539843347686705
Ramnagar,Uttar Pradesh,25.26907,83.02971,51244.0,5,-3.784880204202082
Rampur,Uttar Pradesh,28.81014,79.02699,296418.0,6,-1.8244515764056963
Rampura,Uttar Pradesh,26.34967,79.18234,11347.0,4,-5.7539843347686705
Ranipur,Uttar Pradesh,25.25034,79.06204,18820.0,4,-5.7539843347686705
Ranipur Barsi,Uttar Pradesh,29.9,77.21666667,0.0,3,-7.726605438826365
Rasra,Uttar Pradesh,25.8576,83.85487,31876.0,4,-5.7539843347686705
Rasulabad,Uttar Pradesh,26.74491,80.49012,7800.0,3,-7.726605438826365
Rath,Uttar Pradesh,25.59474,79.5666,61728.0,5,-3.784880204202082
Raya,Uttar Pradesh,27.55607,77.78972,20008.0,4,-5.7539843347686705
Rehar,Uttar Pradesh,29.36666667,78.76666667,0.0,3,-7.726605438826365
Renukoot,Uttar Pradesh,24.2,83.03,62413.0,5,-3.784880204202082
Renukut,Uttar Pradesh,24.21641,83.0358,62413.0,5,-3.784880204202082
Reoti,Uttar Pradesh,25.85091,84.3778,23819.0,4,-5.7539843347686705
Reotipur,Uttar Pradesh,25.55,83.71666667,0.0,3,-7.726605438826365
Richha,Uttar Pradesh,28.69467,79.52284,19459.0,4,-5.7539843347686705
Robertsganj,Uttar Pradesh,24.6886,83.06784,37855.0,4,-5.7539843347686705
Rudarpur,Uttar Pradesh,26.44467,83.61302,30873.0,4,-5.7539843347686705
Rudauli,Uttar Pradesh,26.75,81.75,0.0,3,-7.726605438826365
Rura,Uttar Pradesh,26.49001,79.90108,15908.0,4,-5.7539843347686705
Sabalpur,Uttar Pradesh,27.176049,79.42012,0.0,3,-7.726605438826365
Sachendi,Uttar Pradesh,26.371165,80.1123,0.0,3,-7.726605438826365
Sadabad,Uttar Pradesh,27.43818,78.03758,36093.0,4,-5.7539843347686705
Sadat,Uttar Pradesh,25.67117,83.30269,11211.0,4,-5.7539843347686705
Safipur,Uttar Pradesh,26.73783,80.3435,24801.0,4,-5.7539843347686705
Saharanpur,Uttar Pradesh,29.9,77.68333,484873.0,6,-1.8244515764056963
Sahaspur,Uttar Pradesh,29.12125,78.62273,24452.0,4,-5.7539843347686705
Sahaswan,Uttar Pradesh,28.07227,78.75082,60953.0,5,-3.784880204202082
Sahawar,Uttar Pradesh,27.79603,78.83373,22201.0,4,-5.7539843347686705
Sahibabad,Uttar Pradesh,28.68333333,77.4,0.0,3,-7.726605438826365
Sahpau,Uttar Pradesh,27.43527778,78.14138889,0.0,3,-7.726605438826365
Saidpur,Uttar Pradesh,25.53749,83.22378,22904.0,4,-5.7539843347686705
Sakhanu,Uttar Pradesh,27.95472222,79.2275,0.0,3,-7.726605438826365
Sakit,Uttar Pradesh,27.43463,78.77903,7811.0,3,-7.726605438826365
Salempur,Uttar Pradesh,26.3,83.91666667,0.0,3,-7.726605438826365
Salon,Uttar Pradesh,26.02857,81.45403,14312.0,4,-5.7539843347686705
Sambhal,Uttar Pradesh,28.58498,78.56959,220813.0,6,-1.8244515764056963
Samthar,Uttar Pradesh,25.84348,78.90683,21582.0,4,-5.7539843347686705
Sandi,Uttar Pradesh,27.28867,79.9519,25008.0,4,-5.7539843347686705
Sandila,Uttar Pradesh,27.06989,80.51497,53182.0,5,-3.784880204202082
Sant Kabir Nagar,Uttar Pradesh,26.79016,83.03481,1715183.0,7,0.11478305677049683
Sant Ravi Das Nagar,Uttar Pradesh,25.35792,82.4308,,3,-7.726605438826365
Sarai Akil,Uttar Pradesh,25.3789,81.51035,17443.0,4,-5.7539843347686705
Sarai Ekdil,Uttar Pradesh,26.74442,79.09353,10594.0,4,-5.7539843347686705
Sarai Mir,Uttar Pradesh,26.02705,82.91843,17849.0,4,-5.7539843347686705
Sarauli,Uttar Pradesh,28.49404,79.09177,20923.0,4,-5.7539843347686705
Sardhana,Uttar Pradesh,29.14551,77.61433,49857.0,4,-5.7539843347686705
Sarila,Uttar Pradesh,25.77579,79.67535,8012.0,3,-7.726605438826365
Sarurpur,Uttar Pradesh,29.03333333,77.23333333,0.0,3,-7.726605438826365
Sasni,Uttar Pradesh,27.70287,78.08278,13498.0,4,-5.7539843347686705
Satrikh,Uttar Pradesh,26.86045,81.19567,11023.0,4,-5.7539843347686705
Saurikh,Uttar Pradesh,27.03051,79.48813,12055.0,4,-5.7539843347686705
Sector,Uttar Pradesh,28.5708,77.3261,2000.0,3,-7.726605438826365
Seohara,Uttar Pradesh,29.20904,78.58837,46546.0,4,-5.7539843347686705
Shahabad,Uttar Pradesh,27.6431,79.9402,73606.0,5,-3.784880204202082
Shahganj,Uttar Pradesh,26.04965,82.68423,26510.0,4,-5.7539843347686705
Shahi,Uttar Pradesh,28.55023,79.31761,16064.0,4,-5.7539843347686705
Shahjahanpur,Uttar Pradesh,28.0,79.83333,320434.0,6,-1.8244515764056963
Shahpur,Uttar Pradesh,29.3501,77.5516,17767.0,4,-5.7539843347686705
Shamli,Uttar Pradesh,29.4497,77.30959,97966.0,5,-3.784880204202082
Shamsabad,Uttar Pradesh,27.01718,78.12358,31009.0,4,-5.7539843347686705
Shankargarh,Uttar Pradesh,25.182,81.61769,14137.0,4,-5.7539843347686705
Shergarh,Uttar Pradesh,28.65128,79.36815,14076.0,4,-5.7539843347686705
Sherkot,Uttar Pradesh,29.32704,78.57429,57361.0,5,-3.784880204202082
Shibnagar,Uttar Pradesh,28.5,79.98333333,0.0,3,-7.726605438826365
Shikarpur,Uttar Pradesh,28.28072,78.01411,34649.0,4,-5.7539843347686705
Shikarpur (Bulandshahr),Uttar Pradesh,28.28,78.02,,3,-7.726605438826365
Shikohabad,Uttar Pradesh,27.108,78.58661,99678.0,5,-3.784880204202082
Shishgarh,Uttar Pradesh,28.72928,79.31469,23471.0,4,-5.7539843347686705
Shivrajpur,Uttar Pradesh,26.85722222,79.115,0.0,3,-7.726605438826365
Shrawasti,Uttar Pradesh,27.50746,82.0047,,3,-7.726605438826365
Siddharthnagar,Uttar Pradesh,27.25797,83.01465,0.0,3,-7.726605438826365
Siddhaur,Uttar Pradesh,26.76944444,81.41805556,0.0,3,-7.726605438826365
Sidhauli,Uttar Pradesh,27.28202,80.8345,22193.0,4,-5.7539843347686705
Sidhpura,Uttar Pradesh,27.63312,78.86918,14815.0,4,-5.7539843347686705
Sikandarabad,Uttar Pradesh,28.45226,77.70004,73379.0,5,-3.784880204202082
Sikandarpur,Uttar Pradesh,26.04327,84.05298,24177.0,4,-5.7539843347686705
Sikandra,Uttar Pradesh,26.36722,79.6298,12289.0,4,-5.7539843347686705
